trade_date,rewards
2013-04-23,"tf.Tensor(0.0567621, shape=(), dtype=float32)"
2013-04-24,"tf.Tensor(0.058300138, shape=(), dtype=float32)"
2013-04-25,"tf.Tensor(0.057816148, shape=(), dtype=float32)"
2013-04-26,"tf.Tensor(0.05708742, shape=(), dtype=float32)"
2013-04-27,"tf.Tensor(0.0570606, shape=(), dtype=float32)"
2013-04-28,"tf.Tensor(0.057036877, shape=(), dtype=float32)"
2013-04-29,"tf.Tensor(0.05720222, shape=(), dtype=float32)"
2013-04-30,"tf.Tensor(0.057382584, shape=(), dtype=float32)"
2013-05-01,"tf.Tensor(0.057148576, shape=(), dtype=float32)"
2013-05-02,"tf.Tensor(0.057369113, shape=(), dtype=float32)"
2013-05-03,"tf.Tensor(0.05873227, shape=(), dtype=float32)"
2013-05-06,"tf.Tensor(0.059927583, shape=(), dtype=float32)"
2013-05-07,"tf.Tensor(0.060277462, shape=(), dtype=float32)"
2013-05-08,"tf.Tensor(0.06094587, shape=(), dtype=float32)"
2013-05-09,"tf.Tensor(0.06056285, shape=(), dtype=float32)"
2013-05-10,"tf.Tensor(0.06112981, shape=(), dtype=float32)"
2013-05-13,"tf.Tensor(0.060743928, shape=(), dtype=float32)"
2013-05-14,"tf.Tensor(0.060055733, shape=(), dtype=float32)"
2013-05-15,"tf.Tensor(0.0607481, shape=(), dtype=float32)"
2013-05-16,"tf.Tensor(0.0615623, shape=(), dtype=float32)"
2013-05-17,"tf.Tensor(0.062749505, shape=(), dtype=float32)"
2013-05-20,"tf.Tensor(0.06369817, shape=(), dtype=float32)"
2013-05-21,"tf.Tensor(0.06398046, shape=(), dtype=float32)"
2013-05-22,"tf.Tensor(0.06349647, shape=(), dtype=float32)"
2013-05-23,"tf.Tensor(0.062091947, shape=(), dtype=float32)"
2013-05-24,"tf.Tensor(0.062597156, shape=(), dtype=float32)"
2013-05-27,"tf.Tensor(0.06293547, shape=(), dtype=float32)"
2013-05-28,"tf.Tensor(0.063988924, shape=(), dtype=float32)"
2013-05-29,"tf.Tensor(0.06361616, shape=(), dtype=float32)"
2013-05-30,"tf.Tensor(0.063521385, shape=(), dtype=float32)"
2013-05-31,"tf.Tensor(0.062541604, shape=(), dtype=float32)"
2013-06-03,"tf.Tensor(0.062333226, shape=(), dtype=float32)"
2013-06-04,"tf.Tensor(0.06115949, shape=(), dtype=float32)"
2013-06-05,"tf.Tensor(0.060628653, shape=(), dtype=float32)"
2013-06-06,"tf.Tensor(0.05957532, shape=(), dtype=float32)"
2013-06-07,"tf.Tensor(0.0583961, shape=(), dtype=float32)"
2013-06-08,"tf.Tensor(0.058357, shape=(), dtype=float32)"
2013-06-09,"tf.Tensor(0.058357835, shape=(), dtype=float32)"
2013-06-10,"tf.Tensor(0.058365583, shape=(), dtype=float32)"
2013-06-11,"tf.Tensor(0.057837963, shape=(), dtype=float32)"
2013-06-12,"tf.Tensor(0.057617307, shape=(), dtype=float32)"
2013-06-13,"tf.Tensor(0.055369496, shape=(), dtype=float32)"
2013-06-14,"tf.Tensor(0.056011677, shape=(), dtype=float32)"
2013-06-17,"tf.Tensor(0.0562948, shape=(), dtype=float32)"
2013-06-18,"tf.Tensor(0.056676984, shape=(), dtype=float32)"
2013-06-19,"tf.Tensor(0.05553794, shape=(), dtype=float32)"
2013-06-20,"tf.Tensor(0.051947474, shape=(), dtype=float32)"
2013-06-21,"tf.Tensor(0.05156982, shape=(), dtype=float32)"
2013-06-24,"tf.Tensor(0.046612024, shape=(), dtype=float32)"
2013-06-25,"tf.Tensor(0.046627045, shape=(), dtype=float32)"
2013-06-26,"tf.Tensor(0.047873616, shape=(), dtype=float32)"
2013-06-27,"tf.Tensor(0.047654748, shape=(), dtype=float32)"
2013-06-28,"tf.Tensor(0.04873538, shape=(), dtype=float32)"
2013-07-01,"tf.Tensor(0.049630046, shape=(), dtype=float32)"
2013-07-02,"tf.Tensor(0.05003667, shape=(), dtype=float32)"
2013-07-03,"tf.Tensor(0.04916179, shape=(), dtype=float32)"
2013-07-04,"tf.Tensor(0.050005674, shape=(), dtype=float32)"
2013-07-05,"tf.Tensor(0.05057919, shape=(), dtype=float32)"
2013-07-08,"tf.Tensor(0.048232555, shape=(), dtype=float32)"
2013-07-09,"tf.Tensor(0.048668385, shape=(), dtype=float32)"
2013-07-10,"tf.Tensor(0.050706983, shape=(), dtype=float32)"
2013-07-11,"tf.Tensor(0.053957224, shape=(), dtype=float32)"
2013-07-12,"tf.Tensor(0.052709818, shape=(), dtype=float32)"
2013-07-15,"tf.Tensor(0.053735495, shape=(), dtype=float32)"
2013-07-16,"tf.Tensor(0.05406928, shape=(), dtype=float32)"
2013-07-17,"tf.Tensor(0.05322671, shape=(), dtype=float32)"
2013-07-18,"tf.Tensor(0.052621126, shape=(), dtype=float32)"
2013-07-19,"tf.Tensor(0.05113423, shape=(), dtype=float32)"
2013-07-22,"tf.Tensor(0.05187869, shape=(), dtype=float32)"
2013-07-23,"tf.Tensor(0.053962946, shape=(), dtype=float32)"
2013-07-24,"tf.Tensor(0.05370617, shape=(), dtype=float32)"
2013-07-25,"tf.Tensor(0.053003192, shape=(), dtype=float32)"
2013-07-26,"tf.Tensor(0.052785873, shape=(), dtype=float32)"
2013-07-29,"tf.Tensor(0.051182747, shape=(), dtype=float32)"
2013-07-30,"tf.Tensor(0.051465392, shape=(), dtype=float32)"
2013-07-31,"tf.Tensor(0.051576495, shape=(), dtype=float32)"
2013-08-01,"tf.Tensor(0.053631663, shape=(), dtype=float32)"
2013-08-02,"tf.Tensor(0.053863883, shape=(), dtype=float32)"
2013-08-05,"tf.Tensor(0.05477476, shape=(), dtype=float32)"
2013-08-06,"tf.Tensor(0.054810524, shape=(), dtype=float32)"
2013-08-07,"tf.Tensor(0.05379224, shape=(), dtype=float32)"
2013-08-08,"tf.Tensor(0.053870678, shape=(), dtype=float32)"
2013-08-09,"tf.Tensor(0.054157495, shape=(), dtype=float32)"
2013-08-12,"tf.Tensor(0.05616629, shape=(), dtype=float32)"
2013-08-13,"tf.Tensor(0.056642532, shape=(), dtype=float32)"
2013-08-14,"tf.Tensor(0.056200385, shape=(), dtype=float32)"
2013-08-15,"tf.Tensor(0.055021048, shape=(), dtype=float32)"
2013-08-16,"tf.Tensor(0.054061294, shape=(), dtype=float32)"
2013-08-19,"tf.Tensor(0.054628134, shape=(), dtype=float32)"
2013-08-20,"tf.Tensor(0.053712845, shape=(), dtype=float32)"
2013-08-21,"tf.Tensor(0.053539276, shape=(), dtype=float32)"
2013-08-22,"tf.Tensor(0.053732753, shape=(), dtype=float32)"
2013-08-23,"tf.Tensor(0.053453326, shape=(), dtype=float32)"
2013-08-26,"tf.Tensor(0.054929852, shape=(), dtype=float32)"
2013-08-27,"tf.Tensor(0.05469632, shape=(), dtype=float32)"
2013-08-28,"tf.Tensor(0.053991914, shape=(), dtype=float32)"
2013-08-29,"tf.Tensor(0.05402863, shape=(), dtype=float32)"
2013-08-30,"tf.Tensor(0.05368507, shape=(), dtype=float32)"
2013-09-02,"tf.Tensor(0.054359317, shape=(), dtype=float32)"
2013-09-03,"tf.Tensor(0.055609107, shape=(), dtype=float32)"
2013-09-04,"tf.Tensor(0.055753946, shape=(), dtype=float32)"
2013-09-05,"tf.Tensor(0.055928588, shape=(), dtype=float32)"
2013-09-06,"tf.Tensor(0.056471705, shape=(), dtype=float32)"
2013-09-09,"tf.Tensor(0.05865383, shape=(), dtype=float32)"
2013-09-10,"tf.Tensor(0.059839725, shape=(), dtype=float32)"
2013-09-11,"tf.Tensor(0.05970013, shape=(), dtype=float32)"
2013-09-12,"tf.Tensor(0.060042262, shape=(), dtype=float32)"
2013-09-13,"tf.Tensor(0.059667945, shape=(), dtype=float32)"
2013-09-16,"tf.Tensor(0.059990525, shape=(), dtype=float32)"
2013-09-17,"tf.Tensor(0.058609605, shape=(), dtype=float32)"
2013-09-18,"tf.Tensor(0.059132457, shape=(), dtype=float32)"
2013-09-19,"tf.Tensor(0.059450507, shape=(), dtype=float32)"
2013-09-20,"tf.Tensor(0.05924976, shape=(), dtype=float32)"
2013-09-22,"tf.Tensor(0.05928397, shape=(), dtype=float32)"
2013-09-23,"tf.Tensor(0.06017196, shape=(), dtype=float32)"
2013-09-24,"tf.Tensor(0.059473038, shape=(), dtype=float32)"
2013-09-25,"tf.Tensor(0.059092045, shape=(), dtype=float32)"
2013-09-26,"tf.Tensor(0.057694554, shape=(), dtype=float32)"
2013-09-27,"tf.Tensor(0.057878494, shape=(), dtype=float32)"
2013-09-29,"tf.Tensor(0.057848454, shape=(), dtype=float32)"
2013-09-30,"tf.Tensor(0.057940006, shape=(), dtype=float32)"
2013-10-01,"tf.Tensor(0.058094144, shape=(), dtype=float32)"
2013-10-02,"tf.Tensor(0.058178425, shape=(), dtype=float32)"
2013-10-03,"tf.Tensor(0.058174014, shape=(), dtype=float32)"
2013-10-04,"tf.Tensor(0.05823326, shape=(), dtype=float32)"
2013-10-07,"tf.Tensor(0.057831764, shape=(), dtype=float32)"
2013-10-08,"tf.Tensor(0.058724403, shape=(), dtype=float32)"
2013-10-09,"tf.Tensor(0.05905974, shape=(), dtype=float32)"
2013-10-10,"tf.Tensor(0.058879375, shape=(), dtype=float32)"
2013-10-11,"tf.Tensor(0.0604527, shape=(), dtype=float32)"
2013-10-12,"tf.Tensor(0.06042254, shape=(), dtype=float32)"
2013-10-14,"tf.Tensor(0.060854673, shape=(), dtype=float32)"
2013-10-15,"tf.Tensor(0.060702324, shape=(), dtype=float32)"
2013-10-16,"tf.Tensor(0.059344172, shape=(), dtype=float32)"
2013-10-17,"tf.Tensor(0.059156418, shape=(), dtype=float32)"
2013-10-18,"tf.Tensor(0.05979252, shape=(), dtype=float32)"
2013-10-21,"tf.Tensor(0.06128013, shape=(), dtype=float32)"
2013-10-22,"tf.Tensor(0.06054306, shape=(), dtype=float32)"
2013-10-23,"tf.Tensor(0.058876753, shape=(), dtype=float32)"
2013-10-24,"tf.Tensor(0.058143258, shape=(), dtype=float32)"
2013-10-25,"tf.Tensor(0.056899905, shape=(), dtype=float32)"
2013-10-28,"tf.Tensor(0.056904793, shape=(), dtype=float32)"
2013-10-29,"tf.Tensor(0.05636871, shape=(), dtype=float32)"
2013-10-30,"tf.Tensor(0.05778551, shape=(), dtype=float32)"
2013-10-31,"tf.Tensor(0.056702137, shape=(), dtype=float32)"
2013-11-01,"tf.Tensor(0.056937575, shape=(), dtype=float32)"
2013-11-04,"tf.Tensor(0.057055116, shape=(), dtype=float32)"
2013-11-05,"tf.Tensor(0.0572083, shape=(), dtype=float32)"
2013-11-06,"tf.Tensor(0.05648315, shape=(), dtype=float32)"
2013-11-07,"tf.Tensor(0.055312037, shape=(), dtype=float32)"
2013-11-08,"tf.Tensor(0.054452658, shape=(), dtype=float32)"
2013-11-11,"tf.Tensor(0.05488634, shape=(), dtype=float32)"
2013-11-12,"tf.Tensor(0.055307627, shape=(), dtype=float32)"
2013-11-13,"tf.Tensor(0.053516865, shape=(), dtype=float32)"
2013-11-14,"tf.Tensor(0.0544008, shape=(), dtype=float32)"
2013-11-15,"tf.Tensor(0.056205273, shape=(), dtype=float32)"
2013-11-18,"tf.Tensor(0.058782697, shape=(), dtype=float32)"
2013-11-19,"tf.Tensor(0.058522463, shape=(), dtype=float32)"
2013-11-20,"tf.Tensor(0.0589329, shape=(), dtype=float32)"
2013-11-21,"tf.Tensor(0.058754206, shape=(), dtype=float32)"
2013-11-22,"tf.Tensor(0.058634996, shape=(), dtype=float32)"
2013-11-25,"tf.Tensor(0.058343887, shape=(), dtype=float32)"
2013-11-26,"tf.Tensor(0.058318138, shape=(), dtype=float32)"
2013-11-27,"tf.Tensor(0.059278607, shape=(), dtype=float32)"
2013-11-28,"tf.Tensor(0.059955955, shape=(), dtype=float32)"
2013-11-29,"tf.Tensor(0.060227513, shape=(), dtype=float32)"
2013-12-02,"tf.Tensor(0.058802247, shape=(), dtype=float32)"
2013-12-03,"tf.Tensor(0.059563518, shape=(), dtype=float32)"
2013-12-04,"tf.Tensor(0.060428143, shape=(), dtype=float32)"
2013-12-05,"tf.Tensor(0.060082555, shape=(), dtype=float32)"
2013-12-06,"tf.Tensor(0.060019255, shape=(), dtype=float32)"
2013-12-09,"tf.Tensor(0.060261488, shape=(), dtype=float32)"
2013-12-10,"tf.Tensor(0.060055494, shape=(), dtype=float32)"
2013-12-11,"tf.Tensor(0.058264375, shape=(), dtype=float32)"
2013-12-12,"tf.Tensor(0.0580616, shape=(), dtype=float32)"
2013-12-13,"tf.Tensor(0.058051705, shape=(), dtype=float32)"
2013-12-16,"tf.Tensor(0.056810737, shape=(), dtype=float32)"
2013-12-17,"tf.Tensor(0.05625069, shape=(), dtype=float32)"
2013-12-18,"tf.Tensor(0.056658983, shape=(), dtype=float32)"
2013-12-19,"tf.Tensor(0.055556417, shape=(), dtype=float32)"
2013-12-20,"tf.Tensor(0.05415058, shape=(), dtype=float32)"
2013-12-23,"tf.Tensor(0.054453373, shape=(), dtype=float32)"
2013-12-24,"tf.Tensor(0.055039167, shape=(), dtype=float32)"
2013-12-25,"tf.Tensor(0.055609226, shape=(), dtype=float32)"
2013-12-26,"tf.Tensor(0.054452658, shape=(), dtype=float32)"
2013-12-27,"tf.Tensor(0.055609107, shape=(), dtype=float32)"
2013-12-30,"tf.Tensor(0.055564165, shape=(), dtype=float32)"
2013-12-31,"tf.Tensor(0.05634129, shape=(), dtype=float32)"
2014-01-02,"tf.Tensor(0.0560714, shape=(), dtype=float32)"
2014-01-03,"tf.Tensor(0.054593563, shape=(), dtype=float32)"
2014-01-06,"tf.Tensor(0.052621484, shape=(), dtype=float32)"
2014-01-07,"tf.Tensor(0.052928567, shape=(), dtype=float32)"
2014-01-08,"tf.Tensor(0.053272367, shape=(), dtype=float32)"
2014-01-09,"tf.Tensor(0.052329063, shape=(), dtype=float32)"
2014-01-10,"tf.Tensor(0.051591396, shape=(), dtype=float32)"
2014-01-11,"tf.Tensor(0.05155015, shape=(), dtype=float32)"
2014-01-13,"tf.Tensor(0.050964832, shape=(), dtype=float32)"
2014-01-14,"tf.Tensor(0.052018523, shape=(), dtype=float32)"
2014-01-15,"tf.Tensor(0.052336454, shape=(), dtype=float32)"
2014-01-16,"tf.Tensor(0.052442074, shape=(), dtype=float32)"
2014-01-17,"tf.Tensor(0.05157423, shape=(), dtype=float32)"
2014-01-18,"tf.Tensor(0.051532626, shape=(), dtype=float32)"
2014-01-20,"tf.Tensor(0.050774217, shape=(), dtype=float32)"
2014-01-21,"tf.Tensor(0.051825643, shape=(), dtype=float32)"
2014-01-22,"tf.Tensor(0.053768277, shape=(), dtype=float32)"
2014-01-23,"tf.Tensor(0.053069115, shape=(), dtype=float32)"
2014-01-24,"tf.Tensor(0.05287409, shape=(), dtype=float32)"
2014-01-25,"tf.Tensor(0.052829504, shape=(), dtype=float32)"
2014-01-26,"tf.Tensor(0.052838445, shape=(), dtype=float32)"
2014-01-27,"tf.Tensor(0.051569343, shape=(), dtype=float32)"
2014-01-28,"tf.Tensor(0.05171764, shape=(), dtype=float32)"
2014-01-29,"tf.Tensor(0.0523479, shape=(), dtype=float32)"
2014-01-30,"tf.Tensor(0.051287174, shape=(), dtype=float32)"
2014-01-31,"tf.Tensor(0.051534176, shape=(), dtype=float32)"
2014-02-01,"tf.Tensor(0.05133319, shape=(), dtype=float32)"
2014-02-03,"tf.Tensor(0.050715923, shape=(), dtype=float32)"
2014-02-04,"tf.Tensor(0.05013132, shape=(), dtype=float32)"
2014-02-05,"tf.Tensor(0.049933672, shape=(), dtype=float32)"
2014-02-06,"tf.Tensor(0.050029278, shape=(), dtype=float32)"
2014-02-07,"tf.Tensor(0.05134678, shape=(), dtype=float32)"
2014-02-08,"tf.Tensor(0.05165887, shape=(), dtype=float32)"
2014-02-10,"tf.Tensor(0.053490996, shape=(), dtype=float32)"
2014-02-11,"tf.Tensor(0.054635048, shape=(), dtype=float32)"
2014-02-12,"tf.Tensor(0.05539632, shape=(), dtype=float32)"
2014-02-13,"tf.Tensor(0.05458522, shape=(), dtype=float32)"
2014-02-14,"tf.Tensor(0.055687785, shape=(), dtype=float32)"
2014-02-15,"tf.Tensor(0.055776715, shape=(), dtype=float32)"
2014-02-17,"tf.Tensor(0.056913495, shape=(), dtype=float32)"
2014-02-18,"tf.Tensor(0.056411386, shape=(), dtype=float32)"
2014-02-19,"tf.Tensor(0.0568676, shape=(), dtype=float32)"
2014-02-20,"tf.Tensor(0.055903077, shape=(), dtype=float32)"
2014-02-21,"tf.Tensor(0.0555135, shape=(), dtype=float32)"
2014-02-22,"tf.Tensor(0.055424333, shape=(), dtype=float32)"
2014-02-24,"tf.Tensor(0.05428469, shape=(), dtype=float32)"
2014-02-25,"tf.Tensor(0.052126527, shape=(), dtype=float32)"
2014-02-26,"tf.Tensor(0.052549243, shape=(), dtype=float32)"
2014-02-27,"tf.Tensor(0.052629232, shape=(), dtype=float32)"
2014-02-28,"tf.Tensor(0.053439498, shape=(), dtype=float32)"
2014-03-01,"tf.Tensor(0.053474545, shape=(), dtype=float32)"
2014-03-03,"tf.Tensor(0.05380857, shape=(), dtype=float32)"
2014-03-04,"tf.Tensor(0.053720117, shape=(), dtype=float32)"
2014-03-05,"tf.Tensor(0.053334117, shape=(), dtype=float32)"
2014-03-06,"tf.Tensor(0.053586602, shape=(), dtype=float32)"
2014-03-07,"tf.Tensor(0.053347707, shape=(), dtype=float32)"
2014-03-08,"tf.Tensor(0.05332625, shape=(), dtype=float32)"
2014-03-10,"tf.Tensor(0.05026722, shape=(), dtype=float32)"
2014-03-11,"tf.Tensor(0.050286174, shape=(), dtype=float32)"
2014-03-12,"tf.Tensor(0.04986906, shape=(), dtype=float32)"
2014-03-13,"tf.Tensor(0.05056095, shape=(), dtype=float32)"
2014-03-14,"tf.Tensor(0.04944849, shape=(), dtype=float32)"
2014-03-15,"tf.Tensor(0.049333453, shape=(), dtype=float32)"
2014-03-17,"tf.Tensor(0.050499797, shape=(), dtype=float32)"
2014-03-18,"tf.Tensor(0.050858974, shape=(), dtype=float32)"
2014-03-19,"tf.Tensor(0.050462842, shape=(), dtype=float32)"
2014-03-20,"tf.Tensor(0.048309803, shape=(), dtype=float32)"
2014-03-21,"tf.Tensor(0.050853133, shape=(), dtype=float32)"
2014-03-22,"tf.Tensor(0.050731897, shape=(), dtype=float32)"
2014-03-24,"tf.Tensor(0.051740766, shape=(), dtype=float32)"
2014-03-25,"tf.Tensor(0.0516994, shape=(), dtype=float32)"
2014-03-26,"tf.Tensor(0.05183673, shape=(), dtype=float32)"
2014-03-27,"tf.Tensor(0.050770998, shape=(), dtype=float32)"
2014-03-28,"tf.Tensor(0.050322652, shape=(), dtype=float32)"
2014-03-31,"tf.Tensor(0.050382853, shape=(), dtype=float32)"
2014-04-01,"tf.Tensor(0.051658392, shape=(), dtype=float32)"
2014-04-02,"tf.Tensor(0.05215037, shape=(), dtype=float32)"
2014-04-03,"tf.Tensor(0.05168605, shape=(), dtype=float32)"
2014-04-04,"tf.Tensor(0.051990032, shape=(), dtype=float32)"
2014-04-07,"tf.Tensor(0.051508427, shape=(), dtype=float32)"
2014-04-08,"tf.Tensor(0.053255796, shape=(), dtype=float32)"
2014-04-09,"tf.Tensor(0.05411458, shape=(), dtype=float32)"
2014-04-10,"tf.Tensor(0.05484748, shape=(), dtype=float32)"
2014-04-11,"tf.Tensor(0.054174304, shape=(), dtype=float32)"
2014-04-14,"tf.Tensor(0.054624677, shape=(), dtype=float32)"
2014-04-15,"tf.Tensor(0.053034425, shape=(), dtype=float32)"
2014-04-16,"tf.Tensor(0.053705215, shape=(), dtype=float32)"
2014-04-17,"tf.Tensor(0.053673744, shape=(), dtype=float32)"
2014-04-18,"tf.Tensor(0.05371213, shape=(), dtype=float32)"
2014-04-21,"tf.Tensor(0.05252099, shape=(), dtype=float32)"
2014-04-22,"tf.Tensor(0.052639365, shape=(), dtype=float32)"
2014-04-23,"tf.Tensor(0.05204773, shape=(), dtype=float32)"
2014-04-24,"tf.Tensor(0.051633, shape=(), dtype=float32)"
2014-04-25,"tf.Tensor(0.049859166, shape=(), dtype=float32)"
2014-04-28,"tf.Tensor(0.04814303, shape=(), dtype=float32)"
2014-04-29,"tf.Tensor(0.049530745, shape=(), dtype=float32)"
2014-04-30,"tf.Tensor(0.049495697, shape=(), dtype=float32)"
2014-05-01,"tf.Tensor(0.049449205, shape=(), dtype=float32)"
2014-05-02,"tf.Tensor(0.049529195, shape=(), dtype=float32)"
2014-05-04,"tf.Tensor(0.049521923, shape=(), dtype=float32)"
2014-05-05,"tf.Tensor(0.04942143, shape=(), dtype=float32)"
2014-05-06,"tf.Tensor(0.04934156, shape=(), dtype=float32)"
2014-05-07,"tf.Tensor(0.048235178, shape=(), dtype=float32)"
2014-05-08,"tf.Tensor(0.048406243, shape=(), dtype=float32)"
2014-05-09,"tf.Tensor(0.04822862, shape=(), dtype=float32)"
2014-05-12,"tf.Tensor(0.05075276, shape=(), dtype=float32)"
2014-05-13,"tf.Tensor(0.050684452, shape=(), dtype=float32)"
2014-05-14,"tf.Tensor(0.050671816, shape=(), dtype=float32)"
2014-05-15,"tf.Tensor(0.049377203, shape=(), dtype=float32)"
2014-05-16,"tf.Tensor(0.049410462, shape=(), dtype=float32)"
2014-05-19,"tf.Tensor(0.048663616, shape=(), dtype=float32)"
2014-05-20,"tf.Tensor(0.048719645, shape=(), dtype=float32)"
2014-05-21,"tf.Tensor(0.04962051, shape=(), dtype=float32)"
2014-05-22,"tf.Tensor(0.04967189, shape=(), dtype=float32)"
2014-05-23,"tf.Tensor(0.05048859, shape=(), dtype=float32)"
2014-05-26,"tf.Tensor(0.050942898, shape=(), dtype=float32)"
2014-05-27,"tf.Tensor(0.05079353, shape=(), dtype=float32)"
2014-05-28,"tf.Tensor(0.05170405, shape=(), dtype=float32)"
2014-05-29,"tf.Tensor(0.05117452, shape=(), dtype=float32)"
2014-05-30,"tf.Tensor(0.051359534, shape=(), dtype=float32)"
2014-06-02,"tf.Tensor(0.05134213, shape=(), dtype=float32)"
2014-06-03,"tf.Tensor(0.051496506, shape=(), dtype=float32)"
2014-06-04,"tf.Tensor(0.050685406, shape=(), dtype=float32)"
2014-06-05,"tf.Tensor(0.051559925, shape=(), dtype=float32)"
2014-06-06,"tf.Tensor(0.050994873, shape=(), dtype=float32)"
2014-06-09,"tf.Tensor(0.05101931, shape=(), dtype=float32)"
2014-06-10,"tf.Tensor(0.052179933, shape=(), dtype=float32)"
2014-06-11,"tf.Tensor(0.052134514, shape=(), dtype=float32)"
2014-06-12,"tf.Tensor(0.051619887, shape=(), dtype=float32)"
2014-06-13,"tf.Tensor(0.052650094, shape=(), dtype=float32)"
2014-06-16,"tf.Tensor(0.05320835, shape=(), dtype=float32)"
2014-06-17,"tf.Tensor(0.052348614, shape=(), dtype=float32)"
2014-06-18,"tf.Tensor(0.052069664, shape=(), dtype=float32)"
2014-06-19,"tf.Tensor(0.050475, shape=(), dtype=float32)"
2014-06-20,"tf.Tensor(0.050926328, shape=(), dtype=float32)"
2014-06-23,"tf.Tensor(0.05055952, shape=(), dtype=float32)"
2014-06-24,"tf.Tensor(0.050873995, shape=(), dtype=float32)"
2014-06-25,"tf.Tensor(0.050509095, shape=(), dtype=float32)"
2014-06-26,"tf.Tensor(0.05156374, shape=(), dtype=float32)"
2014-06-27,"tf.Tensor(0.05178225, shape=(), dtype=float32)"
2014-06-30,"tf.Tensor(0.052288294, shape=(), dtype=float32)"
2014-07-01,"tf.Tensor(0.052607894, shape=(), dtype=float32)"
2014-07-02,"tf.Tensor(0.053361893, shape=(), dtype=float32)"
2014-07-03,"tf.Tensor(0.0538646, shape=(), dtype=float32)"
2014-07-04,"tf.Tensor(0.053635478, shape=(), dtype=float32)"
2014-07-07,"tf.Tensor(0.05357814, shape=(), dtype=float32)"
2014-07-08,"tf.Tensor(0.053633213, shape=(), dtype=float32)"
2014-07-09,"tf.Tensor(0.0521518, shape=(), dtype=float32)"
2014-07-10,"tf.Tensor(0.051983118, shape=(), dtype=float32)"
2014-07-11,"tf.Tensor(0.05250132, shape=(), dtype=float32)"
2014-07-14,"tf.Tensor(0.053713202, shape=(), dtype=float32)"
2014-07-15,"tf.Tensor(0.053824306, shape=(), dtype=float32)"
2014-07-16,"tf.Tensor(0.053619742, shape=(), dtype=float32)"
2014-07-17,"tf.Tensor(0.052639723, shape=(), dtype=float32)"
2014-07-18,"tf.Tensor(0.052983165, shape=(), dtype=float32)"
2014-07-21,"tf.Tensor(0.052716494, shape=(), dtype=float32)"
2014-07-22,"tf.Tensor(0.054310083, shape=(), dtype=float32)"
2014-07-23,"tf.Tensor(0.054468036, shape=(), dtype=float32)"
2014-07-24,"tf.Tensor(0.055479646, shape=(), dtype=float32)"
2014-07-25,"tf.Tensor(0.05624163, shape=(), dtype=float32)"
2014-07-28,"tf.Tensor(0.058444023, shape=(), dtype=float32)"
2014-07-29,"tf.Tensor(0.05892718, shape=(), dtype=float32)"
2014-07-30,"tf.Tensor(0.058906436, shape=(), dtype=float32)"
2014-07-31,"tf.Tensor(0.05924213, shape=(), dtype=float32)"
2014-08-01,"tf.Tensor(0.05812633, shape=(), dtype=float32)"
2014-08-04,"tf.Tensor(0.059867024, shape=(), dtype=float32)"
2014-08-05,"tf.Tensor(0.059637308, shape=(), dtype=float32)"
2014-08-06,"tf.Tensor(0.05962634, shape=(), dtype=float32)"
2014-08-07,"tf.Tensor(0.058614016, shape=(), dtype=float32)"
2014-08-08,"tf.Tensor(0.058650732, shape=(), dtype=float32)"
2014-08-11,"tf.Tensor(0.060268402, shape=(), dtype=float32)"
2014-08-12,"tf.Tensor(0.06023872, shape=(), dtype=float32)"
2014-08-13,"tf.Tensor(0.06069219, shape=(), dtype=float32)"
2014-08-14,"tf.Tensor(0.06007278, shape=(), dtype=float32)"
2014-08-15,"tf.Tensor(0.06109357, shape=(), dtype=float32)"
2014-08-18,"tf.Tensor(0.061998963, shape=(), dtype=float32)"
2014-08-19,"tf.Tensor(0.06243384, shape=(), dtype=float32)"
2014-08-20,"tf.Tensor(0.06233406, shape=(), dtype=float32)"
2014-08-21,"tf.Tensor(0.06193757, shape=(), dtype=float32)"
2014-08-22,"tf.Tensor(0.06240785, shape=(), dtype=float32)"
2014-08-25,"tf.Tensor(0.06195903, shape=(), dtype=float32)"
2014-08-26,"tf.Tensor(0.060847998, shape=(), dtype=float32)"
2014-08-27,"tf.Tensor(0.060831904, shape=(), dtype=float32)"
2014-08-28,"tf.Tensor(0.059943795, shape=(), dtype=float32)"
2014-08-29,"tf.Tensor(0.06089604, shape=(), dtype=float32)"
2014-09-01,"tf.Tensor(0.061823964, shape=(), dtype=float32)"
2014-09-02,"tf.Tensor(0.06295836, shape=(), dtype=float32)"
2014-09-03,"tf.Tensor(0.06427193, shape=(), dtype=float32)"
2014-09-04,"tf.Tensor(0.06483102, shape=(), dtype=float32)"
2014-09-05,"tf.Tensor(0.06549537, shape=(), dtype=float32)"
2014-09-08,"tf.Tensor(0.0653224, shape=(), dtype=float32)"
2014-09-09,"tf.Tensor(0.06529307, shape=(), dtype=float32)"
2014-09-10,"tf.Tensor(0.06461573, shape=(), dtype=float32)"
2014-09-11,"tf.Tensor(0.06434226, shape=(), dtype=float32)"
2014-09-12,"tf.Tensor(0.06481135, shape=(), dtype=float32)"
2014-09-15,"tf.Tensor(0.0649004, shape=(), dtype=float32)"
2014-09-16,"tf.Tensor(0.06276989, shape=(), dtype=float32)"
2014-09-17,"tf.Tensor(0.063649535, shape=(), dtype=float32)"
2014-09-18,"tf.Tensor(0.063976645, shape=(), dtype=float32)"
2014-09-19,"tf.Tensor(0.064781666, shape=(), dtype=float32)"
