trade_date,rewards
2013-04-19,"tf.Tensor(0.7091211, shape=(), dtype=float32)"
2013-04-22,"tf.Tensor(0.7080741, shape=(), dtype=float32)"
2013-04-23,"tf.Tensor(0.70702446, shape=(), dtype=float32)"
2013-04-24,"tf.Tensor(0.70599514, shape=(), dtype=float32)"
2013-04-25,"tf.Tensor(0.704949, shape=(), dtype=float32)"
2013-04-26,"tf.Tensor(0.70391, shape=(), dtype=float32)"
2013-04-27,"tf.Tensor(0.70287997, shape=(), dtype=float32)"
2013-04-28,"tf.Tensor(0.7018499, shape=(), dtype=float32)"
2013-04-29,"tf.Tensor(0.7008196, shape=(), dtype=float32)"
2013-04-30,"tf.Tensor(0.6997878, shape=(), dtype=float32)"
2013-05-01,"tf.Tensor(0.6987542, shape=(), dtype=float32)"
2013-05-02,"tf.Tensor(0.69772196, shape=(), dtype=float32)"
2013-05-03,"tf.Tensor(0.6966869, shape=(), dtype=float32)"
2013-05-06,"tf.Tensor(0.6956371, shape=(), dtype=float32)"
2013-05-07,"tf.Tensor(0.6945735, shape=(), dtype=float32)"
2013-05-08,"tf.Tensor(0.6935074, shape=(), dtype=float32)"
2013-05-09,"tf.Tensor(0.6924335, shape=(), dtype=float32)"
2013-05-10,"tf.Tensor(0.691362, shape=(), dtype=float32)"
2013-05-13,"tf.Tensor(0.6902853, shape=(), dtype=float32)"
2013-05-14,"tf.Tensor(0.689211, shape=(), dtype=float32)"
2013-05-15,"tf.Tensor(0.6881443, shape=(), dtype=float32)"
2013-05-16,"tf.Tensor(0.68706816, shape=(), dtype=float32)"
2013-05-17,"tf.Tensor(0.6859828, shape=(), dtype=float32)"
2013-05-20,"tf.Tensor(0.68488437, shape=(), dtype=float32)"
2013-05-21,"tf.Tensor(0.68377435, shape=(), dtype=float32)"
2013-05-22,"tf.Tensor(0.6826578, shape=(), dtype=float32)"
2013-05-23,"tf.Tensor(0.68154675, shape=(), dtype=float32)"
2013-05-24,"tf.Tensor(0.6804472, shape=(), dtype=float32)"
2013-05-27,"tf.Tensor(0.6793398, shape=(), dtype=float32)"
2013-05-28,"tf.Tensor(0.678228, shape=(), dtype=float32)"
2013-05-29,"tf.Tensor(0.6771084, shape=(), dtype=float32)"
2013-05-30,"tf.Tensor(0.67599005, shape=(), dtype=float32)"
2013-05-31,"tf.Tensor(0.6748722, shape=(), dtype=float32)"
2013-06-03,"tf.Tensor(0.67376447, shape=(), dtype=float32)"
2013-06-04,"tf.Tensor(0.67266047, shape=(), dtype=float32)"
2013-06-05,"tf.Tensor(0.6715698, shape=(), dtype=float32)"
2013-06-06,"tf.Tensor(0.67048174, shape=(), dtype=float32)"
2013-06-07,"tf.Tensor(0.66940457, shape=(), dtype=float32)"
2013-06-08,"tf.Tensor(0.66833955, shape=(), dtype=float32)"
2013-06-09,"tf.Tensor(0.6672745, shape=(), dtype=float32)"
2013-06-10,"tf.Tensor(0.66620904, shape=(), dtype=float32)"
2013-06-11,"tf.Tensor(0.66514313, shape=(), dtype=float32)"
2013-06-12,"tf.Tensor(0.6640809, shape=(), dtype=float32)"
2013-06-13,"tf.Tensor(0.6630199, shape=(), dtype=float32)"
2013-06-14,"tf.Tensor(0.6619813, shape=(), dtype=float32)"
2013-06-17,"tf.Tensor(0.660932, shape=(), dtype=float32)"
2013-06-18,"tf.Tensor(0.65987974, shape=(), dtype=float32)"
2013-06-19,"tf.Tensor(0.6588247, shape=(), dtype=float32)"
2013-06-20,"tf.Tensor(0.6577784, shape=(), dtype=float32)"
2013-06-21,"tf.Tensor(0.65676564, shape=(), dtype=float32)"
2013-06-24,"tf.Tensor(0.65575576, shape=(), dtype=float32)"
2013-06-25,"tf.Tensor(0.6547937, shape=(), dtype=float32)"
2013-06-26,"tf.Tensor(0.6538305, shape=(), dtype=float32)"
2013-06-27,"tf.Tensor(0.65285265, shape=(), dtype=float32)"
2013-06-28,"tf.Tensor(0.65187913, shape=(), dtype=float32)"
2013-07-01,"tf.Tensor(0.6508967, shape=(), dtype=float32)"
2013-07-02,"tf.Tensor(0.6499025, shape=(), dtype=float32)"
2013-07-03,"tf.Tensor(0.6489017, shape=(), dtype=float32)"
2013-07-04,"tf.Tensor(0.6479056, shape=(), dtype=float32)"
2013-07-05,"tf.Tensor(0.6469033, shape=(), dtype=float32)"
2013-07-08,"tf.Tensor(0.6458983, shape=(), dtype=float32)"
2013-07-09,"tf.Tensor(0.64491737, shape=(), dtype=float32)"
2013-07-10,"tf.Tensor(0.64393306, shape=(), dtype=float32)"
2013-07-11,"tf.Tensor(0.64292854, shape=(), dtype=float32)"
2013-07-12,"tf.Tensor(0.6418943, shape=(), dtype=float32)"
2013-07-15,"tf.Tensor(0.64087045, shape=(), dtype=float32)"
2013-07-16,"tf.Tensor(0.6398336, shape=(), dtype=float32)"
2013-07-17,"tf.Tensor(0.6387917, shape=(), dtype=float32)"
2013-07-18,"tf.Tensor(0.6377597, shape=(), dtype=float32)"
2013-07-19,"tf.Tensor(0.6367336, shape=(), dtype=float32)"
2013-07-22,"tf.Tensor(0.6357208, shape=(), dtype=float32)"
2013-07-23,"tf.Tensor(0.6346998, shape=(), dtype=float32)"
2013-07-24,"tf.Tensor(0.6336569, shape=(), dtype=float32)"
2013-07-25,"tf.Tensor(0.63261455, shape=(), dtype=float32)"
2013-07-26,"tf.Tensor(0.63158107, shape=(), dtype=float32)"
2013-07-29,"tf.Tensor(0.63055027, shape=(), dtype=float32)"
2013-07-30,"tf.Tensor(0.6295351, shape=(), dtype=float32)"
2013-07-31,"tf.Tensor(0.6285193, shape=(), dtype=float32)"
2013-08-01,"tf.Tensor(0.62750256, shape=(), dtype=float32)"
2013-08-02,"tf.Tensor(0.6264636, shape=(), dtype=float32)"
2013-08-05,"tf.Tensor(0.6254213, shape=(), dtype=float32)"
2013-08-06,"tf.Tensor(0.6243679, shape=(), dtype=float32)"
2013-08-07,"tf.Tensor(0.62331074, shape=(), dtype=float32)"
2013-08-08,"tf.Tensor(0.62226367, shape=(), dtype=float32)"
2013-08-09,"tf.Tensor(0.621214, shape=(), dtype=float32)"
2013-08-12,"tf.Tensor(0.62016237, shape=(), dtype=float32)"
2013-08-13,"tf.Tensor(0.6190925, shape=(), dtype=float32)"
2013-08-14,"tf.Tensor(0.61801815, shape=(), dtype=float32)"
2013-08-15,"tf.Tensor(0.6169476, shape=(), dtype=float32)"
2013-08-16,"tf.Tensor(0.6158883, shape=(), dtype=float32)"
2013-08-19,"tf.Tensor(0.6148406, shape=(), dtype=float32)"
2013-08-20,"tf.Tensor(0.6137847, shape=(), dtype=float32)"
2013-08-21,"tf.Tensor(0.6127363, shape=(), dtype=float32)"
2013-08-22,"tf.Tensor(0.6116875, shape=(), dtype=float32)"
2013-08-23,"tf.Tensor(0.6106367, shape=(), dtype=float32)"
2013-08-26,"tf.Tensor(0.6095871, shape=(), dtype=float32)"
2013-08-27,"tf.Tensor(0.6085218, shape=(), dtype=float32)"
2013-08-28,"tf.Tensor(0.6074573, shape=(), dtype=float32)"
2013-08-29,"tf.Tensor(0.6064008, shape=(), dtype=float32)"
2013-08-30,"tf.Tensor(0.6053451, shape=(), dtype=float32)"
2013-09-02,"tf.Tensor(0.6042946, shape=(), dtype=float32)"
2013-09-03,"tf.Tensor(0.6032359, shape=(), dtype=float32)"
2013-09-04,"tf.Tensor(0.60216457, shape=(), dtype=float32)"
2013-09-05,"tf.Tensor(0.60109276, shape=(), dtype=float32)"
2013-09-06,"tf.Tensor(0.60001934, shape=(), dtype=float32)"
2013-09-09,"tf.Tensor(0.59894055, shape=(), dtype=float32)"
2013-09-10,"tf.Tensor(0.59784293, shape=(), dtype=float32)"
2013-09-11,"tf.Tensor(0.5967358, shape=(), dtype=float32)"
2013-09-12,"tf.Tensor(0.59563255, shape=(), dtype=float32)"
2013-09-13,"tf.Tensor(0.59452564, shape=(), dtype=float32)"
2013-09-16,"tf.Tensor(0.5934195, shape=(), dtype=float32)"
2013-09-17,"tf.Tensor(0.59230864, shape=(), dtype=float32)"
2013-09-18,"tf.Tensor(0.5912106, shape=(), dtype=float32)"
2013-09-19,"tf.Tensor(0.59010774, shape=(), dtype=float32)"
2013-09-20,"tf.Tensor(0.58900195, shape=(), dtype=float32)"
2013-09-22,"tf.Tensor(0.5878973, shape=(), dtype=float32)"
2013-09-23,"tf.Tensor(0.5867919, shape=(), dtype=float32)"
2013-09-24,"tf.Tensor(0.585673, shape=(), dtype=float32)"
2013-09-25,"tf.Tensor(0.58455646, shape=(), dtype=float32)"
2013-09-26,"tf.Tensor(0.58344495, shape=(), dtype=float32)"
2013-09-27,"tf.Tensor(0.58234704, shape=(), dtype=float32)"
2013-09-29,"tf.Tensor(0.58124655, shape=(), dtype=float32)"
2013-09-30,"tf.Tensor(0.580146, shape=(), dtype=float32)"
2013-10-01,"tf.Tensor(0.5790418, shape=(), dtype=float32)"
2013-10-02,"tf.Tensor(0.5779362, shape=(), dtype=float32)"
2013-10-03,"tf.Tensor(0.5768296, shape=(), dtype=float32)"
2013-10-04,"tf.Tensor(0.5757224, shape=(), dtype=float32)"
2013-10-07,"tf.Tensor(0.5746146, shape=(), dtype=float32)"
2013-10-08,"tf.Tensor(0.5735092, shape=(), dtype=float32)"
2013-10-09,"tf.Tensor(0.5723933, shape=(), dtype=float32)"
2013-10-10,"tf.Tensor(0.57127374, shape=(), dtype=float32)"
2013-10-11,"tf.Tensor(0.5701558, shape=(), dtype=float32)"
2013-10-12,"tf.Tensor(0.5690252, shape=(), dtype=float32)"
2013-10-14,"tf.Tensor(0.56789446, shape=(), dtype=float32)"
2013-10-15,"tf.Tensor(0.5667585, shape=(), dtype=float32)"
2013-10-16,"tf.Tensor(0.56562537, shape=(), dtype=float32)"
2013-10-17,"tf.Tensor(0.5645068, shape=(), dtype=float32)"
2013-10-18,"tf.Tensor(0.5633901, shape=(), dtype=float32)"
2013-10-21,"tf.Tensor(0.56226677, shape=(), dtype=float32)"
2013-10-22,"tf.Tensor(0.56112665, shape=(), dtype=float32)"
2013-10-23,"tf.Tensor(0.55999434, shape=(), dtype=float32)"
2013-10-24,"tf.Tensor(0.55887944, shape=(), dtype=float32)"
2013-10-25,"tf.Tensor(0.5577715, shape=(), dtype=float32)"
2013-10-28,"tf.Tensor(0.5566781, shape=(), dtype=float32)"
2013-10-29,"tf.Tensor(0.5555849, shape=(), dtype=float32)"
2013-10-30,"tf.Tensor(0.5544968, shape=(), dtype=float32)"
2013-10-31,"tf.Tensor(0.55339575, shape=(), dtype=float32)"
2013-11-01,"tf.Tensor(0.5523066, shape=(), dtype=float32)"
2013-11-04,"tf.Tensor(0.5512163, shape=(), dtype=float32)"
2013-11-05,"tf.Tensor(0.55012345, shape=(), dtype=float32)"
2013-11-06,"tf.Tensor(0.5490264, shape=(), dtype=float32)"
2013-11-07,"tf.Tensor(0.5479366, shape=(), dtype=float32)"
2013-11-08,"tf.Tensor(0.5468574, shape=(), dtype=float32)"
2013-11-11,"tf.Tensor(0.54578704, shape=(), dtype=float32)"
2013-11-12,"tf.Tensor(0.5447113, shape=(), dtype=float32)"
2013-11-13,"tf.Tensor(0.54363126, shape=(), dtype=float32)"
2013-11-14,"tf.Tensor(0.54256743, shape=(), dtype=float32)"
2013-11-15,"tf.Tensor(0.54149437, shape=(), dtype=float32)"
2013-11-18,"tf.Tensor(0.54040486, shape=(), dtype=float32)"
2013-11-19,"tf.Tensor(0.53929186, shape=(), dtype=float32)"
2013-11-20,"tf.Tensor(0.53818053, shape=(), dtype=float32)"
2013-11-21,"tf.Tensor(0.53706473, shape=(), dtype=float32)"
2013-11-22,"tf.Tensor(0.53595036, shape=(), dtype=float32)"
2013-11-25,"tf.Tensor(0.5348376, shape=(), dtype=float32)"
2013-11-26,"tf.Tensor(0.53372794, shape=(), dtype=float32)"
2013-11-27,"tf.Tensor(0.5326179, shape=(), dtype=float32)"
2013-11-28,"tf.Tensor(0.5314975, shape=(), dtype=float32)"
2013-11-29,"tf.Tensor(0.5303697, shape=(), dtype=float32)"
2013-12-02,"tf.Tensor(0.5292387, shape=(), dtype=float32)"
2013-12-03,"tf.Tensor(0.5281268, shape=(), dtype=float32)"
2013-12-04,"tf.Tensor(0.527005, shape=(), dtype=float32)"
2013-12-05,"tf.Tensor(0.52587366, shape=(), dtype=float32)"
2013-12-06,"tf.Tensor(0.5247463, shape=(), dtype=float32)"
2013-12-09,"tf.Tensor(0.52361983, shape=(), dtype=float32)"
2013-12-10,"tf.Tensor(0.5224902, shape=(), dtype=float32)"
2013-12-11,"tf.Tensor(0.5213611, shape=(), dtype=float32)"
2013-12-12,"tf.Tensor(0.52024645, shape=(), dtype=float32)"
2013-12-13,"tf.Tensor(0.5191315, shape=(), dtype=float32)"
2013-12-16,"tf.Tensor(0.51801586, shape=(), dtype=float32)"
2013-12-17,"tf.Tensor(0.5169123, shape=(), dtype=float32)"
2013-12-18,"tf.Tensor(0.5158131, shape=(), dtype=float32)"
2013-12-19,"tf.Tensor(0.51471066, shape=(), dtype=float32)"
2013-12-20,"tf.Tensor(0.51361734, shape=(), dtype=float32)"
2013-12-23,"tf.Tensor(0.5125357, shape=(), dtype=float32)"
2013-12-24,"tf.Tensor(0.51145166, shape=(), dtype=float32)"
2013-12-25,"tf.Tensor(0.51036185, shape=(), dtype=float32)"
2013-12-26,"tf.Tensor(0.50926566, shape=(), dtype=float32)"
2013-12-27,"tf.Tensor(0.508181, shape=(), dtype=float32)"
2013-12-30,"tf.Tensor(0.50708455, shape=(), dtype=float32)"
2013-12-31,"tf.Tensor(0.50598794, shape=(), dtype=float32)"
2014-01-02,"tf.Tensor(0.5048841, shape=(), dtype=float32)"
2014-01-03,"tf.Tensor(0.5037788, shape=(), dtype=float32)"
2014-01-06,"tf.Tensor(0.5026836, shape=(), dtype=float32)"
2014-01-07,"tf.Tensor(0.5016064, shape=(), dtype=float32)"
2014-01-08,"tf.Tensor(0.5005254, shape=(), dtype=float32)"
2014-01-09,"tf.Tensor(0.49944043, shape=(), dtype=float32)"
2014-01-10,"tf.Tensor(0.49836457, shape=(), dtype=float32)"
2014-01-11,"tf.Tensor(0.4972967, shape=(), dtype=float32)"
2014-01-13,"tf.Tensor(0.49622872, shape=(), dtype=float32)"
2014-01-14,"tf.Tensor(0.4951654, shape=(), dtype=float32)"
2014-01-15,"tf.Tensor(0.4940919, shape=(), dtype=float32)"
2014-01-16,"tf.Tensor(0.49301362, shape=(), dtype=float32)"
2014-01-17,"tf.Tensor(0.4919354, shape=(), dtype=float32)"
2014-01-18,"tf.Tensor(0.4908653, shape=(), dtype=float32)"
2014-01-20,"tf.Tensor(0.4897951, shape=(), dtype=float32)"
2014-01-21,"tf.Tensor(0.48873174, shape=(), dtype=float32)"
2014-01-22,"tf.Tensor(0.48765853, shape=(), dtype=float32)"
2014-01-23,"tf.Tensor(0.486567, shape=(), dtype=float32)"
2014-01-24,"tf.Tensor(0.48547873, shape=(), dtype=float32)"
2014-01-25,"tf.Tensor(0.48438796, shape=(), dtype=float32)"
2014-01-26,"tf.Tensor(0.48329714, shape=(), dtype=float32)"
2014-01-27,"tf.Tensor(0.48220587, shape=(), dtype=float32)"
2014-01-28,"tf.Tensor(0.48112404, shape=(), dtype=float32)"
2014-01-29,"tf.Tensor(0.48004225, shape=(), dtype=float32)"
2014-01-30,"tf.Tensor(0.47895417, shape=(), dtype=float32)"
2014-01-31,"tf.Tensor(0.47787514, shape=(), dtype=float32)"
2014-02-01,"tf.Tensor(0.47679424, shape=(), dtype=float32)"
2014-02-03,"tf.Tensor(0.47571424, shape=(), dtype=float32)"
2014-02-04,"tf.Tensor(0.47463766, shape=(), dtype=float32)"
2014-02-05,"tf.Tensor(0.47356495, shape=(), dtype=float32)"
2014-02-06,"tf.Tensor(0.47249326, shape=(), dtype=float32)"
2014-02-07,"tf.Tensor(0.4714204, shape=(), dtype=float32)"
2014-02-08,"tf.Tensor(0.47033536, shape=(), dtype=float32)"
2014-02-10,"tf.Tensor(0.46924797, shape=(), dtype=float32)"
2014-02-11,"tf.Tensor(0.46814075, shape=(), dtype=float32)"
2014-02-12,"tf.Tensor(0.46702594, shape=(), dtype=float32)"
2014-02-13,"tf.Tensor(0.46590322, shape=(), dtype=float32)"
2014-02-14,"tf.Tensor(0.4647885, shape=(), dtype=float32)"
2014-02-15,"tf.Tensor(0.46366295, shape=(), dtype=float32)"
2014-02-17,"tf.Tensor(0.46253648, shape=(), dtype=float32)"
2014-02-18,"tf.Tensor(0.4613986, shape=(), dtype=float32)"
2014-02-19,"tf.Tensor(0.4602651, shape=(), dtype=float32)"
2014-02-20,"tf.Tensor(0.4591265, shape=(), dtype=float32)"
2014-02-21,"tf.Tensor(0.45799845, shape=(), dtype=float32)"
2014-02-22,"tf.Tensor(0.45687392, shape=(), dtype=float32)"
2014-02-24,"tf.Tensor(0.4557495, shape=(), dtype=float32)"
2014-02-25,"tf.Tensor(0.45463386, shape=(), dtype=float32)"
2014-02-26,"tf.Tensor(0.4535407, shape=(), dtype=float32)"
2014-02-27,"tf.Tensor(0.45244387, shape=(), dtype=float32)"
2014-02-28,"tf.Tensor(0.45135024, shape=(), dtype=float32)"
2014-03-01,"tf.Tensor(0.4502475, shape=(), dtype=float32)"
2014-03-03,"tf.Tensor(0.44914418, shape=(), dtype=float32)"
2014-03-04,"tf.Tensor(0.4480356, shape=(), dtype=float32)"
2014-03-05,"tf.Tensor(0.44692913, shape=(), dtype=float32)"
2014-03-06,"tf.Tensor(0.4458257, shape=(), dtype=float32)"
2014-03-07,"tf.Tensor(0.4447209, shape=(), dtype=float32)"
2014-03-08,"tf.Tensor(0.44361836, shape=(), dtype=float32)"
2014-03-10,"tf.Tensor(0.44251558, shape=(), dtype=float32)"
2014-03-11,"tf.Tensor(0.4414402, shape=(), dtype=float32)"
2014-03-12,"tf.Tensor(0.44036433, shape=(), dtype=float32)"
2014-03-13,"tf.Tensor(0.43929183, shape=(), dtype=float32)"
2014-03-14,"tf.Tensor(0.4382114, shape=(), dtype=float32)"
2014-03-15,"tf.Tensor(0.43713906, shape=(), dtype=float32)"
2014-03-17,"tf.Tensor(0.43606704, shape=(), dtype=float32)"
2014-03-18,"tf.Tensor(0.43498388, shape=(), dtype=float32)"
2014-03-19,"tf.Tensor(0.43389758, shape=(), dtype=float32)"
2014-03-20,"tf.Tensor(0.43281645, shape=(), dtype=float32)"
2014-03-21,"tf.Tensor(0.4317551, shape=(), dtype=float32)"
2014-03-22,"tf.Tensor(0.43067247, shape=(), dtype=float32)"
2014-03-24,"tf.Tensor(0.4295902, shape=(), dtype=float32)"
2014-03-25,"tf.Tensor(0.42850107, shape=(), dtype=float32)"
2014-03-26,"tf.Tensor(0.42741224, shape=(), dtype=float32)"
2014-03-27,"tf.Tensor(0.4263209, shape=(), dtype=float32)"
2014-03-28,"tf.Tensor(0.42523998, shape=(), dtype=float32)"
2014-03-31,"tf.Tensor(0.42416555, shape=(), dtype=float32)"
2014-04-01,"tf.Tensor(0.42309117, shape=(), dtype=float32)"
2014-04-02,"tf.Tensor(0.4220047, shape=(), dtype=float32)"
2014-04-03,"tf.Tensor(0.42091432, shape=(), dtype=float32)"
2014-04-04,"tf.Tensor(0.4198261, shape=(), dtype=float32)"
2014-04-07,"tf.Tensor(0.41873285, shape=(), dtype=float32)"
2014-04-08,"tf.Tensor(0.4176423, shape=(), dtype=float32)"
2014-04-09,"tf.Tensor(0.4165375, shape=(), dtype=float32)"
2014-04-10,"tf.Tensor(0.41542536, shape=(), dtype=float32)"
2014-04-11,"tf.Tensor(0.41430646, shape=(), dtype=float32)"
2014-04-14,"tf.Tensor(0.4131928, shape=(), dtype=float32)"
2014-04-15,"tf.Tensor(0.412075, shape=(), dtype=float32)"
2014-04-16,"tf.Tensor(0.4109697, shape=(), dtype=float32)"
2014-04-17,"tf.Tensor(0.40986, shape=(), dtype=float32)"
2014-04-18,"tf.Tensor(0.40874937, shape=(), dtype=float32)"
2014-04-21,"tf.Tensor(0.40763792, shape=(), dtype=float32)"
2014-04-22,"tf.Tensor(0.406537, shape=(), dtype=float32)"
2014-04-23,"tf.Tensor(0.40543586, shape=(), dtype=float32)"
2014-04-24,"tf.Tensor(0.40433818, shape=(), dtype=float32)"
2014-04-25,"tf.Tensor(0.40324515, shape=(), dtype=float32)"
2014-04-28,"tf.Tensor(0.40216658, shape=(), dtype=float32)"
2014-04-29,"tf.Tensor(0.40110293, shape=(), dtype=float32)"
2014-04-30,"tf.Tensor(0.40002793, shape=(), dtype=float32)"
2014-05-01,"tf.Tensor(0.3989519, shape=(), dtype=float32)"
2014-05-02,"tf.Tensor(0.3978758, shape=(), dtype=float32)"
2014-05-04,"tf.Tensor(0.39679876, shape=(), dtype=float32)"
2014-05-05,"tf.Tensor(0.39572135, shape=(), dtype=float32)"
2014-05-06,"tf.Tensor(0.39464244, shape=(), dtype=float32)"
2014-05-07,"tf.Tensor(0.3935617, shape=(), dtype=float32)"
2014-05-08,"tf.Tensor(0.39249113, shape=(), dtype=float32)"
2014-05-09,"tf.Tensor(0.39141968, shape=(), dtype=float32)"
2014-05-12,"tf.Tensor(0.39035055, shape=(), dtype=float32)"
2014-05-13,"tf.Tensor(0.38926008, shape=(), dtype=float32)"
2014-05-14,"tf.Tensor(0.3881701, shape=(), dtype=float32)"
2014-05-15,"tf.Tensor(0.38707963, shape=(), dtype=float32)"
2014-05-16,"tf.Tensor(0.38600102, shape=(), dtype=float32)"
2014-05-19,"tf.Tensor(0.384922, shape=(), dtype=float32)"
2014-05-20,"tf.Tensor(0.38384897, shape=(), dtype=float32)"
2014-05-21,"tf.Tensor(0.38277447, shape=(), dtype=float32)"
2014-05-22,"tf.Tensor(0.3816915, shape=(), dtype=float32)"
2014-05-23,"tf.Tensor(0.3806078, shape=(), dtype=float32)"
2014-05-26,"tf.Tensor(0.37951654, shape=(), dtype=float32)"
2014-05-27,"tf.Tensor(0.37842035, shape=(), dtype=float32)"
2014-05-28,"tf.Tensor(0.37732548, shape=(), dtype=float32)"
2014-05-29,"tf.Tensor(0.37622103, shape=(), dtype=float32)"
2014-05-30,"tf.Tensor(0.37512186, shape=(), dtype=float32)"
2014-06-02,"tf.Tensor(0.37402046, shape=(), dtype=float32)"
2014-06-03,"tf.Tensor(0.3729188, shape=(), dtype=float32)"
2014-06-04,"tf.Tensor(0.37181547, shape=(), dtype=float32)"
2014-06-05,"tf.Tensor(0.37071943, shape=(), dtype=float32)"
2014-06-06,"tf.Tensor(0.36961544, shape=(), dtype=float32)"
2014-06-09,"tf.Tensor(0.36851457, shape=(), dtype=float32)"
2014-06-10,"tf.Tensor(0.36741424, shape=(), dtype=float32)"
2014-06-11,"tf.Tensor(0.36630306, shape=(), dtype=float32)"
2014-06-12,"tf.Tensor(0.36519113, shape=(), dtype=float32)"
2014-06-13,"tf.Tensor(0.36408255, shape=(), dtype=float32)"
2014-06-16,"tf.Tensor(0.36296478, shape=(), dtype=float32)"
2014-06-17,"tf.Tensor(0.3618414, shape=(), dtype=float32)"
2014-06-18,"tf.Tensor(0.3607255, shape=(), dtype=float32)"
2014-06-19,"tf.Tensor(0.35961208, shape=(), dtype=float32)"
2014-06-20,"tf.Tensor(0.3585135, shape=(), dtype=float32)"
2014-06-23,"tf.Tensor(0.35740978, shape=(), dtype=float32)"
2014-06-24,"tf.Tensor(0.35630658, shape=(), dtype=float32)"
2014-06-25,"tf.Tensor(0.35519987, shape=(), dtype=float32)"
2014-06-26,"tf.Tensor(0.3540965, shape=(), dtype=float32)"
2014-06-27,"tf.Tensor(0.35298312, shape=(), dtype=float32)"
2014-06-30,"tf.Tensor(0.35186777, shape=(), dtype=float32)"
2014-07-01,"tf.Tensor(0.3507466, shape=(), dtype=float32)"
2014-07-02,"tf.Tensor(0.34962174, shape=(), dtype=float32)"
2014-07-03,"tf.Tensor(0.348491, shape=(), dtype=float32)"
2014-07-04,"tf.Tensor(0.34735623, shape=(), dtype=float32)"
2014-07-07,"tf.Tensor(0.34622318, shape=(), dtype=float32)"
2014-07-08,"tf.Tensor(0.34509096, shape=(), dtype=float32)"
2014-07-09,"tf.Tensor(0.34395695, shape=(), dtype=float32)"
2014-07-10,"tf.Tensor(0.34283626, shape=(), dtype=float32)"
2014-07-11,"tf.Tensor(0.34171835, shape=(), dtype=float32)"
2014-07-14,"tf.Tensor(0.3405963, shape=(), dtype=float32)"
2014-07-15,"tf.Tensor(0.3394645, shape=(), dtype=float32)"
2014-07-16,"tf.Tensor(0.3383317, shape=(), dtype=float32)"
2014-07-17,"tf.Tensor(0.3372016, shape=(), dtype=float32)"
2014-07-18,"tf.Tensor(0.33607882, shape=(), dtype=float32)"
2014-07-21,"tf.Tensor(0.33495364, shape=(), dtype=float32)"
2014-07-22,"tf.Tensor(0.33382916, shape=(), dtype=float32)"
2014-07-23,"tf.Tensor(0.33269206, shape=(), dtype=float32)"
2014-07-24,"tf.Tensor(0.33155495, shape=(), dtype=float32)"
2014-07-25,"tf.Tensor(0.33041167, shape=(), dtype=float32)"
2014-07-28,"tf.Tensor(0.32926083, shape=(), dtype=float32)"
2014-07-29,"tf.Tensor(0.32809046, shape=(), dtype=float32)"
2014-07-30,"tf.Tensor(0.32691345, shape=(), dtype=float32)"
2014-07-31,"tf.Tensor(0.3257354, shape=(), dtype=float32)"
2014-08-01,"tf.Tensor(0.32455257, shape=(), dtype=float32)"
2014-08-04,"tf.Tensor(0.32337928, shape=(), dtype=float32)"
2014-08-05,"tf.Tensor(0.32219157, shape=(), dtype=float32)"
2014-08-06,"tf.Tensor(0.32100326, shape=(), dtype=float32)"
2014-08-07,"tf.Tensor(0.31981358, shape=(), dtype=float32)"
2014-08-08,"tf.Tensor(0.31863272, shape=(), dtype=float32)"
2014-08-11,"tf.Tensor(0.31745028, shape=(), dtype=float32)"
2014-08-12,"tf.Tensor(0.3162537, shape=(), dtype=float32)"
2014-08-13,"tf.Tensor(0.31505644, shape=(), dtype=float32)"
2014-08-14,"tf.Tensor(0.31385607, shape=(), dtype=float32)"
2014-08-15,"tf.Tensor(0.3126612, shape=(), dtype=float32)"
2014-08-18,"tf.Tensor(0.31145632, shape=(), dtype=float32)"
2014-08-19,"tf.Tensor(0.31024197, shape=(), dtype=float32)"
2014-08-20,"tf.Tensor(0.30902368, shape=(), dtype=float32)"
2014-08-21,"tf.Tensor(0.3078056, shape=(), dtype=float32)"
2014-08-22,"tf.Tensor(0.30658957, shape=(), dtype=float32)"
2014-08-25,"tf.Tensor(0.30536857, shape=(), dtype=float32)"
2014-08-26,"tf.Tensor(0.30415165, shape=(), dtype=float32)"
2014-08-27,"tf.Tensor(0.3029447, shape=(), dtype=float32)"
2014-08-28,"tf.Tensor(0.30173573, shape=(), dtype=float32)"
2014-08-29,"tf.Tensor(0.30053458, shape=(), dtype=float32)"
2014-09-01,"tf.Tensor(0.29932413, shape=(), dtype=float32)"
2014-09-02,"tf.Tensor(0.29810375, shape=(), dtype=float32)"
2014-09-03,"tf.Tensor(0.29687312, shape=(), dtype=float32)"
2014-09-04,"tf.Tensor(0.2956313, shape=(), dtype=float32)"
2014-09-05,"tf.Tensor(0.29438373, shape=(), dtype=float32)"
2014-09-08,"tf.Tensor(0.29313037, shape=(), dtype=float32)"
2014-09-09,"tf.Tensor(0.29187775, shape=(), dtype=float32)"
2014-09-10,"tf.Tensor(0.29062384, shape=(), dtype=float32)"
2014-09-11,"tf.Tensor(0.28937444, shape=(), dtype=float32)"
2014-09-12,"tf.Tensor(0.2881274, shape=(), dtype=float32)"
2014-09-15,"tf.Tensor(0.28687456, shape=(), dtype=float32)"
2014-09-16,"tf.Tensor(0.2856192, shape=(), dtype=float32)"
2014-09-17,"tf.Tensor(0.28438637, shape=(), dtype=float32)"
2014-09-18,"tf.Tensor(0.2831458, shape=(), dtype=float32)"
